kernel,distribution,format,storage_bits,n,m,comparison,finite_pairs,mse,mse_relative_cluster_standard_error,target,status
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,8192,2117.66510196950448952,0.0143144276612511718428,0.05,pass
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,8192,2117.66510196950448952,0.0143144276612511718428,0.05,pass
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x4,8192,2117.66510196950448952,0.0143144276612511718428,0.05,pass
dot,normal_0_1,fp8_e5m2,8,1024,1,storage,8192,5.74784308149954287865,0.0147034915954458507503,0.05,pass
dot,normal_0_1,fp8_e5m2,8,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,1024,1,total_x1,8192,5.74784308149954287865,0.0147034915954458507503,0.05,pass
dot,normal_0_1,fp8_e5m2,8,1024,1,total_x2,8192,5.74784308149954287865,0.0147034915954458507503,0.05,pass
dot,normal_0_1,fp8_e5m2,8,1024,1,total_x4,8192,5.74784308149954287865,0.0147034915954458507503,0.05,pass
dot,normal_0_1,fp8_e5m2,8,16384,1,storage,8192,90.6221584315848528307,0.0168151682548481062325,0.05,pass
dot,normal_0_1,fp8_e5m2,8,16384,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,16384,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,16384,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,16384,1,total_x1,8192,90.6221584315848528307,0.0168151682548481062325,0.05,pass
dot,normal_0_1,fp8_e5m2,8,16384,1,total_x2,8192,90.6221584315848528307,0.0168151682548481062325,0.05,pass
dot,normal_0_1,fp8_e5m2,8,16384,1,total_x4,8192,90.6221584315848528307,0.0168151682548481062325,0.05,pass
dot,normal_0_1,fp8_e5m2,8,262144,1,storage,8192,1460.39575055509733637,0.0154671606112809693437,0.05,pass
dot,normal_0_1,fp8_e5m2,8,262144,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,262144,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,262144,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,262144,1,total_x1,8192,1460.39575055509733637,0.0154671606112809693437,0.05,pass
dot,normal_0_1,fp8_e5m2,8,262144,1,total_x2,8192,1460.39575055509733637,0.0154671606112809693437,0.05,pass
dot,normal_0_1,fp8_e5m2,8,262144,1,total_x4,8192,1460.39575055509733637,0.0154671606112809693437,0.05,pass
dot,normal_0_1,fp8_e5m2,8,4194304,1,storage,8192,23309.2062443253285657,0.0132607960915452489698,0.05,pass
dot,normal_0_1,fp8_e5m2,8,4194304,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,4194304,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,4194304,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp8_e5m2,8,4194304,1,total_x1,8192,23309.2062443253285657,0.0132607960915452489698,0.05,pass
dot,normal_0_1,fp8_e5m2,8,4194304,1,total_x2,8192,23309.2062443253285657,0.0132607960915452489698,0.05,pass
dot,normal_0_1,fp8_e5m2,8,4194304,1,total_x4,8192,23309.2062443253285657,0.0132607960915452489698,0.05,pass
dot,uniform_0_1,e1m14,16,1024,1,storage,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e1m14,16,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,1024,1,total_x1,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e1m14,16,1024,1,total_x2,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e1m14,16,1024,1,total_x4,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e1m14,16,16384,1,storage,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e1m14,16,16384,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,16384,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,16384,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,16384,1,total_x1,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e1m14,16,16384,1,total_x2,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e1m14,16,16384,1,total_x4,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e1m14,16,262144,1,storage,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e1m14,16,262144,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,262144,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,262144,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,262144,1,total_x1,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e1m14,16,262144,1,total_x2,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e1m14,16,262144,1,total_x4,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e1m14,16,4194304,1,storage,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,uniform_0_1,e1m14,16,4194304,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,4194304,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,4194304,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e1m14,16,4194304,1,total_x1,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,uniform_0_1,e1m14,16,4194304,1,total_x2,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,uniform_0_1,e1m14,16,4194304,1,total_x4,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,normal_0_1,e1m14,16,1024,1,storage,8192,0.0120871261086995311696,0.102576643862914136681,0.05,review
dot,normal_0_1,e1m14,16,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,1024,1,total_x1,8192,0.0120871261086995311696,0.102576643862914136681,0.05,review
dot,normal_0_1,e1m14,16,1024,1,total_x2,8192,0.0120871261086995311696,0.102576643862914136681,0.05,review
dot,normal_0_1,e1m14,16,1024,1,total_x4,8192,0.0120871261086995311696,0.102576643862914136681,0.05,review
dot,normal_0_1,e1m14,16,16384,1,storage,8192,0.188207986245211801962,0.0264823329993591771058,0.05,pass
dot,normal_0_1,e1m14,16,16384,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,16384,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,16384,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,16384,1,total_x1,8192,0.188207986245211801962,0.0264823329993591771058,0.05,pass
dot,normal_0_1,e1m14,16,16384,1,total_x2,8192,0.188207986245211801962,0.0264823329993591771058,0.05,pass
dot,normal_0_1,e1m14,16,16384,1,total_x4,8192,0.188207986245211801962,0.0264823329993591771058,0.05,pass
dot,normal_0_1,e1m14,16,262144,1,storage,8192,3.19906329823488626003,0.0144220652480744223395,0.05,pass
dot,normal_0_1,e1m14,16,262144,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,262144,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,262144,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,262144,1,total_x1,8192,3.19906329823488626003,0.0144220652480744223395,0.05,pass
dot,normal_0_1,e1m14,16,262144,1,total_x2,8192,3.19906329823488626003,0.0144220652480744223395,0.05,pass
dot,normal_0_1,e1m14,16,262144,1,total_x4,8192,3.19906329823488626003,0.0144220652480744223395,0.05,pass
dot,normal_0_1,e1m14,16,4194304,1,storage,8192,51.498294772083009388,0.0141629091685639739431,0.05,pass
dot,normal_0_1,e1m14,16,4194304,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,4194304,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,4194304,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e1m14,16,4194304,1,total_x1,8192,51.498294772083009388,0.0141629091685639739431,0.05,pass
dot,normal_0_1,e1m14,16,4194304,1,total_x2,8192,51.498294772083009388,0.0141629091685639739431,0.05,pass
dot,normal_0_1,e1m14,16,4194304,1,total_x4,8192,51.498294772083009388,0.0141629091685639739431,0.05,pass
dot,uniform_0_1,e2m13,16,1024,1,storage,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e2m13,16,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,1024,1,total_x1,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e2m13,16,1024,1,total_x2,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e2m13,16,1024,1,total_x4,8192,8.49932242506092698362e-07,0.0156242485066414726701,0.05,pass
dot,uniform_0_1,e2m13,16,16384,1,storage,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e2m13,16,16384,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,16384,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,16384,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,16384,1,total_x1,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e2m13,16,16384,1,total_x2,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e2m13,16,16384,1,total_x4,8192,1.31588512553664558072e-05,0.0159520652558563421367,0.05,pass
dot,uniform_0_1,e2m13,16,262144,1,storage,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e2m13,16,262144,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,262144,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,262144,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,262144,1,total_x1,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e2m13,16,262144,1,total_x2,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e2m13,16,262144,1,total_x4,8192,0.000212749673635268017922,0.0123665840677318766697,0.05,pass
dot,uniform_0_1,e2m13,16,4194304,1,storage,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,uniform_0_1,e2m13,16,4194304,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,4194304,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,4194304,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e2m13,16,4194304,1,total_x1,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,uniform_0_1,e2m13,16,4194304,1,total_x2,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,uniform_0_1,e2m13,16,4194304,1,total_x4,8192,0.00339699554411473181998,0.0162829024238059757282,0.05,pass
dot,normal_0_1,e2m13,16,1024,1,storage,7233,2.89819676388774363427e-06,0.0142218352499247743985,0.05,pass
dot,normal_0_1,e2m13,16,1024,1,kernel_x1,7233,0,nan,0.05,exact_zero
dot,normal_0_1,e2m13,16,1024,1,kernel_x2,7233,0,nan,0.05,exact_zero
dot,normal_0_1,e2m13,16,1024,1,kernel_x4,7233,0,nan,0.05,exact_zero
dot,normal_0_1,e2m13,16,1024,1,total_x1,7233,2.89819676388774363427e-06,0.0142218352499247743985,0.05,pass
dot,normal_0_1,e2m13,16,1024,1,total_x2,7233,2.89819676388774363427e-06,0.0142218352499247743985,0.05,pass
dot,normal_0_1,e2m13,16,1024,1,total_x4,7233,2.89819676388774363427e-06,0.0142218352499247743985,0.05,pass
dot,normal_0_1,e2m13,16,16384,1,storage,1036,4.75511763736852665971e-05,0.0292738600270283361335,0.05,pass
dot,normal_0_1,e2m13,16,16384,1,kernel_x1,1036,0,nan,0.05,exact_zero
dot,normal_0_1,e2m13,16,16384,1,kernel_x2,1036,0,nan,0.05,exact_zero
dot,normal_0_1,e2m13,16,16384,1,kernel_x4,1036,0,nan,0.05,exact_zero
dot,normal_0_1,e2m13,16,16384,1,total_x1,1036,4.75511763736852665971e-05,0.0292738600270283361335,0.05,pass
dot,normal_0_1,e2m13,16,16384,1,total_x2,1036,4.75511763736852665971e-05,0.0292738600270283361335,0.05,pass
dot,normal_0_1,e2m13,16,16384,1,total_x4,1036,4.75511763736852665971e-05,0.0292738600270283361335,0.05,pass
dot,normal_0_1,e2m13,16,262144,1,storage,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,262144,1,kernel_x1,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,262144,1,kernel_x2,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,262144,1,kernel_x4,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,262144,1,total_x1,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,262144,1,total_x2,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,262144,1,total_x4,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,4194304,1,storage,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,4194304,1,kernel_x1,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,4194304,1,kernel_x2,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,4194304,1,kernel_x4,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,4194304,1,total_x1,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,4194304,1,total_x2,0,nan,nan,0.05,nonfinite_case
dot,normal_0_1,e2m13,16,4194304,1,total_x4,0,nan,nan,0.05,nonfinite_case
dot,uniform_0_1,e3m12,16,1024,1,storage,8192,5.37833415112196859028e-07,0.0133759217355543677959,0.05,pass
dot,uniform_0_1,e3m12,16,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,1024,1,total_x1,8192,5.37833415112196859028e-07,0.0133759217355543677959,0.05,pass
dot,uniform_0_1,e3m12,16,1024,1,total_x2,8192,5.37833415112196859028e-07,0.0133759217355543677959,0.05,pass
dot,uniform_0_1,e3m12,16,1024,1,total_x4,8192,5.37833415112196859028e-07,0.0133759217355543677959,0.05,pass
dot,uniform_0_1,e3m12,16,16384,1,storage,8192,8.4086645296876833803e-06,0.0160529078454613219352,0.05,pass
dot,uniform_0_1,e3m12,16,16384,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,16384,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,16384,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,16384,1,total_x1,8192,8.4086645296876833803e-06,0.0160529078454613219352,0.05,pass
dot,uniform_0_1,e3m12,16,16384,1,total_x2,8192,8.4086645296876833803e-06,0.0160529078454613219352,0.05,pass
dot,uniform_0_1,e3m12,16,16384,1,total_x4,8192,8.4086645296876833803e-06,0.0160529078454613219352,0.05,pass
dot,uniform_0_1,e3m12,16,262144,1,storage,8192,0.000134403629747436310524,0.0170334613931622863087,0.05,pass
dot,uniform_0_1,e3m12,16,262144,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,262144,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,262144,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,262144,1,total_x1,8192,0.000134403629747436310524,0.0170334613931622863087,0.05,pass
dot,uniform_0_1,e3m12,16,262144,1,total_x2,8192,0.000134403629747436310524,0.0170334613931622863087,0.05,pass
dot,uniform_0_1,e3m12,16,262144,1,total_x4,8192,0.000134403629747436310524,0.0170334613931622863087,0.05,pass
dot,uniform_0_1,e3m12,16,4194304,1,storage,8192,0.00222287574307832836202,0.015020358666612625431,0.05,pass
dot,uniform_0_1,e3m12,16,4194304,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,4194304,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,4194304,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,e3m12,16,4194304,1,total_x1,8192,0.00222287574307832836202,0.015020358666612625431,0.05,pass
dot,uniform_0_1,e3m12,16,4194304,1,total_x2,8192,0.00222287574307832836202,0.015020358666612625431,0.05,pass
dot,uniform_0_1,e3m12,16,4194304,1,total_x4,8192,0.00222287574307832836202,0.015020358666612625431,0.05,pass
dot,normal_0_1,e3m12,16,1024,1,storage,8192,5.6658255748688992814e-06,0.0139768423153700968823,0.05,pass
dot,normal_0_1,e3m12,16,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,1024,1,total_x1,8192,5.6658255748688992814e-06,0.0139768423153700968823,0.05,pass
dot,normal_0_1,e3m12,16,1024,1,total_x2,8192,5.6658255748688992814e-06,0.0139768423153700968823,0.05,pass
dot,normal_0_1,e3m12,16,1024,1,total_x4,8192,5.6658255748688992814e-06,0.0139768423153700968823,0.05,pass
dot,normal_0_1,e3m12,16,16384,1,storage,8192,8.88710687032212716004e-05,0.0179125527362054425288,0.05,pass
dot,normal_0_1,e3m12,16,16384,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,16384,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,16384,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,16384,1,total_x1,8192,8.88710687032212716004e-05,0.0179125527362054425288,0.05,pass
dot,normal_0_1,e3m12,16,16384,1,total_x2,8192,8.88710687032212716004e-05,0.0179125527362054425288,0.05,pass
dot,normal_0_1,e3m12,16,16384,1,total_x4,8192,8.88710687032212716004e-05,0.0179125527362054425288,0.05,pass
dot,normal_0_1,e3m12,16,262144,1,storage,8192,0.0014615700398032748539,0.0189387902056287590313,0.05,pass
dot,normal_0_1,e3m12,16,262144,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,262144,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,262144,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,262144,1,total_x1,8192,0.0014615700398032748539,0.0189387902056287590313,0.05,pass
dot,normal_0_1,e3m12,16,262144,1,total_x2,8192,0.0014615700398032748539,0.0189387902056287590313,0.05,pass
dot,normal_0_1,e3m12,16,262144,1,total_x4,8192,0.0014615700398032748539,0.0189387902056287590313,0.05,pass
dot,normal_0_1,e3m12,16,4194304,1,storage,8192,0.0231544539979004611292,0.0153263529261065671113,0.05,pass
dot,normal_0_1,e3m12,16,4194304,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,4194304,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,4194304,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,e3m12,16,4194304,1,total_x1,8192,0.0231544539979004611292,0.0153263529261065671113,0.05,pass
dot,normal_0_1,e3m12,16,4194304,1,total_x2,8192,0.0231544539979004611292,0.0153263529261065671113,0.05,pass
dot,normal_0_1,e3m12,16,4194304,1,total_x4,8192,0.0231544539979004611292,0.0153263529261065671113,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,1024,1,storage,8192,7.62059323326319555201e-06,0.0164329298214264123861,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,fp16_e5m10,16,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,fp16_e5m10,16,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,fp16_e5m10,16,1024,1,total_x1,8192,7.62059323326319555201e-06,0.0164329298214264123861,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,1024,1,total_x2,8192,7.62059323326319555201e-06,0.0164329298214264123861,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,1024,1,total_x4,8192,7.62059323326319555201e-06,0.0164329298214264123861,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,16384,1,storage,8192,0.000122729304732378684327,0.0143213309581925693844,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,16384,1,kernel_x1,8192,4.87792140743412649876e-27,0.0570212261112141566384,0.05,review
dot,uniform_0_1,fp16_e5m10,16,16384,1,kernel_x2,8192,4.87792140743412649876e-27,0.0570212261112141566384,0.05,review
dot,uniform_0_1,fp16_e5m10,16,16384,1,kernel_x4,8192,4.87792140743412649876e-27,0.0570212261112141566384,0.05,review
dot,uniform_0_1,fp16_e5m10,16,16384,1,total_x1,8192,0.000122729304732352597486,0.0143213309581879609458,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,16384,1,total_x2,8192,0.000122729304732352597486,0.0143213309581879609458,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,16384,1,total_x4,8192,0.000122729304732352597486,0.0143213309581879609458,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,262144,1,storage,8192,0.00198704856276306205136,0.0164681938455815144649,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,262144,1,kernel_x1,8192,3.23920935120531610875e-23,0.0118448484743248686825,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,262144,1,kernel_x2,8192,3.19614259449004227865e-23,0.0169872358004791723414,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,262144,1,kernel_x4,8192,3.25923758295579133328e-23,0.0156925676665906774336,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,262144,1,total_x1,8192,0.00198704856276946687574,0.0164681938454558512725,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,262144,1,total_x2,8192,0.0019870485627481028532,0.0164681938458193284991,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,262144,1,total_x4,8192,0.00198704856276947176227,0.016468193846004725141,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,4194304,1,storage,8192,0.0321298471785784825855,0.0152154330156906311414,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,4194304,1,kernel_x1,8192,9.125009620882445459e-21,0.0123402610056558939486,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,4194304,1,kernel_x2,8192,8.98547136012813881784e-21,0.015004704859638208861,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,4194304,1,kernel_x4,8192,9.63005669922148731138e-21,0.0162651886750695702212,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,4194304,1,total_x1,8192,0.0321298471782952028992,0.0152154330147291968342,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,4194304,1,total_x2,8192,0.0321298471782560589995,0.0152154330129640790911,0.05,pass
dot,uniform_0_1,fp16_e5m10,16,4194304,1,total_x4,8192,0.0321298471787269969413,0.015215433008460306919,0.05,pass
dot,normal_0_1,fp16_e5m10,16,1024,1,storage,8192,9.05599337765396329528e-05,0.0162638957786500899784,0.05,pass
dot,normal_0_1,fp16_e5m10,16,1024,1,kernel_x1,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp16_e5m10,16,1024,1,kernel_x2,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp16_e5m10,16,1024,1,kernel_x4,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp16_e5m10,16,1024,1,total_x1,8192,9.05599337765396329528e-05,0.0162638957786500899784,0.05,pass
dot,normal_0_1,fp16_e5m10,16,1024,1,total_x2,8192,9.05599337765396329528e-05,0.0162638957786500899784,0.05,pass
dot,normal_0_1,fp16_e5m10,16,1024,1,total_x4,8192,9.05599337765396329528e-05,0.0162638957786500899784,0.05,pass
dot,normal_0_1,fp16_e5m10,16,16384,1,storage,8192,0.0013964966709305296248,0.014577627466052269805,0.05,pass
dot,normal_0_1,fp16_e5m10,16,16384,1,kernel_x1,8192,6.16297582203915472978e-33,1,0.05,review
dot,normal_0_1,fp16_e5m10,16,16384,1,kernel_x2,8192,6.16297582203915472978e-33,1,0.05,review
dot,normal_0_1,fp16_e5m10,16,16384,1,kernel_x4,8192,6.16297582203915472978e-33,1,0.05,review
dot,normal_0_1,fp16_e5m10,16,16384,1,total_x1,8192,0.00139649667093052968251,0.0145776274660522668946,0.05,pass
dot,normal_0_1,fp16_e5m10,16,16384,1,total_x2,8192,0.00139649667093052968251,0.0145776274660522668946,0.05,pass
dot,normal_0_1,fp16_e5m10,16,16384,1,total_x4,8192,0.00139649667093052968251,0.0145776274660522668946,0.05,pass
