gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_unique_storage_gb_per_s,median_requested_storage_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,gemv,4,1024,1024,1024,1024,256,0,2097152.0,2107392.0,4202496.0,2097152.0,2358272.0,0.9951409135082604,0.49902534113060426,4814.304,30159.36,15,0.0036625810553035723,0.003660356250699682,4.650517904113708e-06,0.12705096404823316,2.4110014350963056e-06,0.00365380116650417,0.003665277093283633,0.0036537446129983847,0.003665430389382294,572.5885566309133,575.3843991925878,1147.4137873111663,572.5885566309133
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,gemv,4,16384,1024,16384,1024,256,0,33554432.0,33595392.0,67117056.0,33554432.0,33815552.0,0.9987807851743478,0.4999389722934212,4814.304,30159.36,15,0.01599958901093385,0.016018733874288302,3.957538571758874e-05,0.24705688994004238,1.162680510048697e-05,0.015986874727445227,0.01609231757226391,0.01598564486637294,0.01609951424821515,2097.205870542641,2099.765936302581,4194.92375423727,2097.205870542641
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,gemv,4,256,1024,256,1024,256,0,524288.0,532992.0,1056768.0,524288.0,785408.0,0.983669548511047,0.49612403100775193,4814.304,30159.36,15,0.003361926201320542,0.0033628069206147384,2.861425777323447e-06,0.08509039754207369,1.498151522041826e-06,0.003359854804592542,0.0033680490522643124,0.0033594367790289303,0.0033685378061554376,155.94869387497653,158.53768586313535,314.33408609174955,155.94869387497653
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,gemv,4,4096,1024,4096,1024,256,0,8388608.0,8404992.0,16785408.0,8388608.0,8649728.0,0.9980506822612085,0.4997559785261103,4814.304,30159.36,15,0.005941998700122238,0.005943649415719368,1.4986567511888676e-05,0.25214420406851723,2.4706771422919674e-06,0.0059233132901486745,0.00596865664582477,0.0059230291042801945,0.0059686682956802475,1411.7485417537082,1414.5058631243207,2824.875744192723,1411.7485417537082
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,gemv,4,65536,1024,65536,1024,256,0,134217728.0,134356992.0,268443648.0,134217728.0,134478848.0,0.9989634778367172,0.4999847416765846,4814.304,30159.36,15,0.05855518821778336,0.05859213909159508,0.0001276170563830348,0.21780576432537382,8.949419347251131e-05,0.05843458718400661,0.058785484670623535,0.05838386799261822,0.05886907499980151,2292.157741869195,2294.5360793699138,4584.455385944314,2292.157741869195
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,register_decode,1,134217728,1,134217728,528,256,256,34603008.0,270336.0,270336.0,34603008.0,34603008.0,128.0,128.0,4814.304,30159.36,15,0.008194528593050017,0.008204683601717293,1.5578905007935907e-05,0.18987819353174257,6.310256211073881e-06,0.00819032395636285,0.008228193696562226,0.008188083622005436,0.00822957178929469,4222.696596525109,32.989817160352416,32.989817160352416,4222.696596525109
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,register_decode,2,134217728,1,134217728,528,256,256,69206016.0,540672.0,540672.0,69206016.0,69206016.0,128.0,128.0,4814.304,30159.36,15,0.009782259826182573,0.00978499414029069,7.378341293891086e-06,0.07540465725482685,1.2767893234517935e-06,0.009780895430157442,0.00980274949648384,0.009780807674210955,0.009803468259474108,7074.645044161227,55.270664407509585,55.270664407509585,7074.645044161227
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,register_decode,4,134217728,1,134217728,528,256,256,138412032.0,1081344.0,1081344.0,138412032.0,138412032.0,128.0,128.0,4814.304,30159.36,15,0.01411910732416636,0.01412089270071922,1.6772686657802187e-05,0.11877922319279363,1.3906045021416444e-05,0.014102018646927863,0.014143618902934979,0.01409963988439208,0.014149940065048282,9803.171604418152,76.58727815951681,76.58727815951681,9803.171604418152
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,1,1048576,1,1048576,2112,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.004697675640518601,0.004699170294108692,3.741766308057231e-06,0.07962610575633426,2.3781447797211266e-06,0.004695078569489556,0.0047046312206500285,0.004694567741574468,0.004704905522836221,223.2116647126029,446.4233294252058,446.4233294252058,223.2116647126029
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,1,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.21656626549319943,0.21657368296010482,7.958106994492612e-05,0.03674549412339532,4.823657049649044e-05,0.21646785045015637,0.2166858714559804,0.21646006210990573,0.21676800216453662,619.7536245746209,1239.5072491492417,1239.5072491492417,619.7536245746209
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,1,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.020300506581514673,0.02029384791261959,5.597855618831906e-05,0.2758400300886712,2.924001441811583e-05,0.02018982200931025,0.02036310900253748,0.020186953788819018,0.020377358336332994,826.44321867697,1652.88643735394,1652.88643735394,826.44321867697
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,1,4096,1,4096,16,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.0022598626427616634,0.002259966775880638,8.587002803770204e-07,0.037996146206282694,3.9946102926890006e-07,0.002258764253440478,0.0022610446172403108,0.0022578110931612922,0.0022610700891373004,1.8124995397925983,3.6249990795851965,3.6249990795851965,1.8124995397925983
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,1,65536,1,65536,256,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.002473600790131995,0.002473649448666077,4.287192040986339e-07,0.017331445420846595,1.7491809373767347e-07,0.0024732360982634032,0.002474275336909493,0.0024732232196784795,0.0024750105695562474,26.494170062301322,52.988340124602644,52.988340124602644,26.494170062301322
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,2,1048576,1,1048576,2048,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.004357560488819632,0.004357394638135176,9.005474318556366e-07,0.020667107449350554,4.371829303174285e-07,0.004355795658665548,0.004358503115191951,0.004355415609388939,0.004358632928534978,240.63372216871653,481.26744433743306,481.26744433743306,240.63372216871653
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,2,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.12292839869979985,0.12293347497945319,7.543266213696607e-05,0.06136055468176891,6.611879206887272e-05,0.12283268763014107,0.12302926355157018,0.12281176669538514,0.1230362978848544,1091.8366253819795,2183.673250763959,2183.673250763959,1091.8366253819795
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,2,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.013174788410445134,0.013170333054277844,1.9458366623664952e-05,0.14774392221876803,1.3418881541703634e-05,0.013141144224372042,0.013190999354024333,0.013138868894235071,0.013197514165445153,1273.4334303766743,2546.8668607533486,2546.8668607533486,1273.4334303766743
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,2,4096,1,4096,8,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.0022678912115705325,0.002267757002494983,1.1265512914851518e-06,0.04967689616858075,6.921147215851499e-07,0.0022659806099720814,0.0022695001601114977,0.002265663855748909,0.0022695684723899024,1.8060831044728498,3.6121662089456996,3.6121662089456996,1.8060831044728498
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,2,65536,1,65536,128,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.002472550980054709,0.002472547345971384,2.2834618000741913e-07,0.0092352601611238,2.2867469318772413e-07,0.0024722710375310215,0.0024728766575170336,0.002472258254642928,0.0024729535456349695,26.505419111135947,53.01083822227189,53.01083822227189,26.505419111135947
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,4,1048576,1,1048576,1024,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.003261235638495223,0.0032686573820327235,1.691733354742117e-05,0.5175621538192713,1.019482457728432e-05,0.0032506991520204784,0.003292449458187501,0.003249901940926405,0.003292550032272286,321.52721122716133,643.0544224543227,643.0544224543227,321.52721122716133
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,4,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.07999139703730102,0.07998785374412401,4.588796113770695e-05,0.0573686616026723,3.045092346848355e-05,0.07991728167380056,0.08004960090883317,0.07990451525616389,0.0800569442010695,1677.9020366079187,3355.8040732158374,3355.8040732158374,1677.9020366079187
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,4,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.010742275602813671,0.010744379456786449,1.0194444422530975e-05,0.09488164917790463,4.875022356475717e-06,0.010732747979063656,0.010763923314247564,0.010729153693398549,0.01076802558218834,1561.7934802944014,3123.586960588803,3123.586960588803,1561.7934802944014
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,4,4096,1,4096,4,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.002262145511625228,0.002262265611240569,3.586858086616647e-07,0.01585515895567057,1.9816928877340254e-07,0.0022618522703124495,0.0022627858076750404,0.00226164996531678,0.0022630460125672553,1.8106704360751964,3.621340872150393,3.621340872150393,1.8106704360751964
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_decode,4,65536,1,65536,64,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.0023800375106486867,0.0023801131372474327,4.910025066164999e-07,0.02062937676922104,1.9966287815795236e-07,0.0023796662405027565,0.002381193066319675,0.0023796471129072473,0.0023813263913418383,27.535700469753504,55.07140093950701,55.07140093950701,27.535700469753504
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,1,1048576,1,1048576,2112,256,0,0.0,2097152.0,2097152.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.004785733301619361,0.004783702793084489,4.9534787585392274e-06,0.10354904919469858,1.0701730960294142e-06,0.004774438447310251,0.004788108771260806,0.0047736497420686405,0.004789457010787032,0.0,438.2091244596479,438.2091244596479,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,1,134217728,1,134217728,2112,256,0,0.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.21236205782209125,0.21233213061378114,8.58588088697434e-05,0.04043608879238122,4.570824759345116e-05,0.21218912397112166,0.21241559301103866,0.2121056011744908,0.2124178341456822,0.0,1264.0462178271264,1264.0462178271264,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,1,16777216,1,16777216,2112,256,0,0.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.01979892331790301,0.019801270894235515,5.210137310999893e-05,0.26312135917077184,2.237955729166713e-05,0.019719855613957823,0.019870565701154322,0.019689871594796772,0.019915043450648488,0.0,1694.7604403143825,1694.7604403143825,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,1,4096,1,4096,16,256,0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.002161686286729902,0.0021617446543885518,8.684136910982576e-07,0.040171890298666565,6.415533263717105e-07,0.0021606286022276193,0.002163068236002461,0.0021602644309284434,0.0021636630099370726,0.0,3.78963406960983,3.78963406960983,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,1,65536,1,65536,256,256,0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.002429830402347213,0.002429919285695322,7.784146989716943e-07,0.03203459076003632,5.630060290612304e-07,0.0024288136637802666,0.0024310976664225262,0.002428622955971576,0.0024311103550254875,0.0,53.94285949891179,53.94285949891179,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,2,1048576,1,1048576,2048,256,0,0.0,2097152.0,2097152.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.00454368777509861,0.004541811460010332,2.875102493701203e-06,0.06330299086643862,2.3113244255849874e-07,0.004537532204075863,0.004544081631257295,0.004537399029691272,0.004544081631257295,0.0,461.55284073287504,461.55284073287504,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,2,134217728,1,134217728,2112,256,0,0.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.11964876556396484,0.11966054484049479,6.342640675968678e-05,0.053005279931019,5.298614501952903e-05,0.11958120956420898,0.11974868774414063,0.119552001953125,0.11975424194335937,0.0,2243.5288382185026,2243.5288382185026,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,2,16777216,1,16777216,2112,256,0,0.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.012911204694603908,0.01290901024843594,2.8062448038248622e-05,0.21738651916903293,1.1108637295155141e-05,0.01287009044246779,0.012960159361472226,0.012863470045901135,0.012968987171601635,0.0,2598.861438082822,2598.861438082822,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,2,4096,1,4096,8,256,0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0021925022001315947,0.0021925337896712407,3.107374076540357e-07,0.01417252537305841,1.3954939492074464e-07,0.002192180898063924,0.0021930552687503065,0.0021920830312401355,0.0021932449882355277,0.0,3.736370252904792,3.736370252904792,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,2,65536,1,65536,128,256,0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0023792522984582023,0.0023793381255668208,3.8285072340200834e-07,0.01609063963159096,3.063463949941163e-07,0.0023788503429911156,0.002379894578779066,0.0023788377508386837,0.0023799009688265688,0.0,55.08957586588736,55.08957586588736,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,4,1048576,1,1048576,1024,256,0,0.0,2097152.0,2097152.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0034250569774643604,0.0034249895084329817,3.842132489351804e-06,0.11217939441542042,2.558937656365473e-06,0.0034191910182650464,0.0034312967464887384,0.003419081922698253,0.0034313434022524097,0.0,612.2969672617137,612.2969672617137,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,4,134217728,1,134217728,2112,256,0,0.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.07803846927399331,0.0780474216380018,3.656096267960515e-05,0.04684454900916724,2.1959872955973347e-05,0.07800284243644552,0.07811705660312734,0.0779919979420114,0.07811931853598737,0.0,3439.783718175228,3439.783718175228,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,4,16777216,1,16777216,2112,256,0,0.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.010429840715824331,0.010434096431862997,2.39262100957555e-05,0.2293079257221653,1.6777603714554848e-05,0.010407332353631166,0.010469909950538918,0.0104056362261988,0.010487387700335969,0.0,3217.1567058632686,3217.1567058632686,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,4,4096,1,4096,4,256,0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0021655615737075826,0.0021644010503343975,2.4279079559603895e-06,0.11217458777269029,5.723079411650879e-07,0.0021599097808697332,0.002166163349694206,0.0021586171400576094,0.0021662119118962563,0.0,3.7828524939952466,3.7828524939952466,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,bf16_e8m7,16,stream_load,4,65536,1,65536,64,256,0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.002287660417810495,0.002287654027517664,1.3979433774568587e-07,0.006110816411228793,9.482921178990619e-08,0.0022874942872832455,0.0022879054616196633,0.002287488187458271,0.002287935422524686,0.0,57.29521697343881,57.29521697343881,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,1048576,1,1048576,2112,256,0,2097152.0,8422408.0,8422408.0,2097152.0,2099263.0,0.24899672397727585,0.24899672397727585,4814.304,30159.36,15,0.008948865680708292,0.008951917621348364,1.4779826716762687e-05,0.1651023539528116,6.004514495389426e-06,0.008926394549657081,0.008970428181585863,0.008925492775517347,0.008971732610596932,234.3483604319797,941.1704567380854,941.1704567380854,234.3483604319797
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,268435456.0,1073775624.0,1073775624.0,268435456.0,268437567.0,0.2499921305719639,0.2499921305719639,4814.304,30159.36,15,0.3054047409369021,0.30541083017985027,0.00014656342477773114,0.04798894154847845,6.008148193359375e-05,0.3051879182153819,0.3056391852242606,0.30516505727962573,0.3057763235909598,878.9498655996957,3515.9101352059447,3515.9101352059447,878.9498655996957
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,16777216,1,16777216,2112,256,0,33554432.0,134251528.0,134251528.0,33554432.0,33556543.0,0.24993705844450426,0.24993705844450426,4814.304,30159.36,15,0.047870562626765326,0.04787567191653782,2.567948761316836e-05,0.05363786362713758,1.3433969937838575e-05,0.04784148748104389,0.04791825612386068,0.0478361019721398,0.04793692246461526,700.9408320853762,2804.4693990067594,2804.4693990067594,700.9408320853762
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,4096,1,4096,16,256,0,8192.0,33032.0,33032.0,8192.0,8207.0,0.24800193751513683,0.24800193751513683,4814.304,30159.36,15,0.004339451395996877,0.004339476276674044,3.5221759014547903e-07,0.008116592134372337,2.179608501809427e-07,0.004339024269208014,0.004340036678237732,0.004338745891139712,0.004340144282067979,1.8877962333112155,7.612022116544931,7.612022116544931,1.8877962333112155
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,65536,1,65536,256,256,0,131072.0,528392.0,528392.0,131072.0,131327.0,0.24805825977683235,0.24805825977683235,4814.304,30159.36,15,0.004573453395294737,0.004573193188572638,1.2382354590538955e-06,0.02707594907969255,1.287272678070217e-06,0.004571556012912979,0.004574880695885115,0.004571536455709026,0.0045749787738034444,28.65930592729983,115.53457624464275,115.53457624464275,28.65930592729983
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,1048576,1,1048576,2048,256,0,2097152.0,8421384.0,8421384.0,2097152.0,2099199.0,0.24902700078751902,0.24902700078751902,4814.304,30159.36,15,0.008584068976022452,0.008586308972086355,1.2765033416527607e-05,0.14866729648357715,1.5083220080182314e-05,0.008568219810638865,0.00860208344664478,0.008567930975752779,0.008603736117781062,244.30744974881884,981.0480348565611,981.0480348565611,244.30744974881884
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,268435456.0,1073775624.0,1073775624.0,268435456.0,268437567.0,0.2499921305719639,0.2499921305719639,4814.304,30159.36,15,0.25568813388630496,0.255685640324307,0.0001683848731539998,0.06585621036066926,0.0001437300342624348,0.2554601265212237,0.25592542745299257,0.2553925433401334,0.25596907987432965,1049.8549616673386,4199.552038959572,4199.552038959572,1049.8549616673386
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,16777216,1,16777216,2112,256,0,33554432.0,134251528.0,134251528.0,33554432.0,33556543.0,0.24993705844450426,0.24993705844450426,4814.304,30159.36,15,0.04085778372628348,0.04085496666317894,1.8750801534541632e-05,0.04589601477129837,1.2435913085931394e-05,0.040826385498046874,0.040883163179670064,0.04081947326660156,0.04088841029575893,821.2494398812607,3285.825019276243,3285.825019276243,821.2494398812607
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,4096,1,4096,8,256,0,8192.0,32904.0,32904.0,8192.0,8199.0,0.24896669097982008,0.24896669097982008,4814.304,30159.36,15,0.004338581421796013,0.004338570763083065,4.777502247079008e-07,0.01101169603531839,1.8833064231553454e-07,0.004337976640012084,0.004339519989590685,0.004337788429580817,0.004339576368572331,1.8881747750187001,7.584045751613197,7.584045751613197,1.8881747750187001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,65536,1,65536,128,256,0,131072.0,526344.0,526344.0,131072.0,131199.0,0.24902345234295442,0.24902345234295442,4814.304,30159.36,15,0.004552722375927163,0.004552890943444294,1.9921301688934018e-06,0.04375527974729703,1.4851324534334923e-06,0.004550143029777501,0.004555484802029205,0.004549337868706438,0.004556561792175905,28.78980732342748,115.61082722352687,115.61082722352687,28.78980732342748
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,1048576,1,1048576,1024,256,0,2097152.0,8405000.0,8405000.0,2097152.0,2098175.0,0.24951243307555027,0.24951243307555027,4814.304,30159.36,15,0.006766105097765363,0.0067681478077694915,1.6855742742268263e-05,0.24904513348421148,9.868131669539537e-06,0.006744518333307192,0.006799372667706879,0.006743704939687718,0.006806668222949491,309.94966375745844,1242.2213191420738,1242.2213191420738,309.94966375745844
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,268435456.0,1073775624.0,1073775624.0,268435456.0,268437567.0,0.2499921305719639,0.2499921305719639,4814.304,30159.36,15,0.2538332211769233,0.25371353774420957,0.00023273043403237428,0.091729608164232,9.219929323361908e-05,0.2533018079854674,0.25395080598734193,0.2531856278241691,0.2540100388607736,1057.5268861789327,4230.240703014882,4230.240703014882,1057.5268861789327
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,16777216,1,16777216,2112,256,0,33554432.0,134251528.0,134251528.0,33554432.0,33556543.0,0.24993705844450426,0.24993705844450426,4814.304,30159.36,15,0.03978308359781901,0.03978552890353733,1.1153356878467697e-05,0.028033702669907328,8.275349934895593e-06,0.03977048695882161,0.03980352071126302,0.039768575032552086,0.03980561065673828,843.4346703541984,3374.588288761003,3374.588288761003,843.4346703541984
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,4096,1,4096,4,256,0,8192.0,32840.0,32840.0,8192.0,8195.0,0.24945188794153472,0.24945188794153472,4814.304,30159.36,15,0.004338637709089077,0.004338586892585801,5.182112438763458e-07,0.011944240295426964,2.8368063099883795e-07,0.0043378135361338945,0.004339250313183416,0.004337695950896737,0.004339476066075809,1.8881502787933773,7.569196185983216,7.569196185983216,1.8881502787933773
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,65536,1,65536,64,256,0,131072.0,525320.0,525320.0,131072.0,131135.0,0.24950887078352244,0.24950887078352244,4814.304,30159.36,15,0.004498527831390125,0.00449822391114649,1.376172616798521e-06,0.030593688619821674,9.41252508082982e-07,0.004495962447478992,0.004499932938263196,0.004495529367142365,0.004500732902719193,29.136643122533805,116.77598087409561,116.77598087409561,29.136643122533805
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,1024,1024,1024,1024,256,0,2097152.0,4206592.0,8396800.0,2097152.0,2358272.0,0.498539435248296,0.2497560975609756,4814.304,30159.36,15,0.004203411417269926,0.004201631935301209,2.949340080231126e-06,0.07019510813051959,6.379385036345622e-07,0.004196642421848706,0.004203968938242453,0.004196633368219376,0.00420404935577356,498.9166635898989,1000.75666700552,1997.6155475767437,498.9166635898989
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,16384,1024,16384,1024,256,0,33554432.0,67182592.0,134225920.0,33554432.0,33815552.0,0.49945128642848435,0.24998474214220323,4814.304,30159.36,15,0.03354664118784779,0.03353245273326178,4.949870428840182e-05,0.14761432658131407,4.226531622544827e-05,0.033454920885697854,0.0335914485859421,0.03344324624763345,0.03359298211223674,1000.232238217489,2002.66225234903,4001.1731501937397,1000.232238217489
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,524288.0,1057792.0,2105344.0,524288.0,785408.0,0.49564375605033884,0.2490272373540856,4814.304,30159.36,15,0.003317515272329285,0.0033168840679563623,3.73980295592434e-06,0.11275048748473598,8.299895927770147e-07,0.0033107046381198506,0.003322878762723643,0.0033101544038427566,0.0033240790253206325,158.0363485808125,318.8506798515221,634.6147122698252,158.0363485808125
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,4096,1024,4096,1024,256,0,8388608.0,16801792.0,33562624.0,8388608.0,8649728.0,0.4992686494392979,0.2499389797412741,4814.304,30159.36,15,0.007276777036922636,0.007274764170506169,6.5685235807809935e-06,0.09029191086924217,6.273146931550476e-06,0.007265777897562381,0.007283286738668087,0.007265751001996874,0.007283838699900524,1152.7916765122654,2308.9606723893125,4612.2924791706555,1152.7916765122654
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,65536,1024,65536,1024,256,0,134217728.0,268705792.0,536879104.0,134217728.0,134478848.0,0.4994969665558977,0.24999618536094115,4814.304,30159.36,15,0.12061762615917175,0.1206111571976163,5.308865353506336e-05,0.04401637026670745,3.4859509972048897e-05,0.12053780982164833,0.12070569294254954,0.12053671891127175,0.12070660474823743,1112.7538509411636,2227.7489663526067,4451.083320869814,1112.7538509411636
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,1024,1024,1024,1024,256,0,2097152.0,4206592.0,8396800.0,2097152.0,2358272.0,0.498539435248296,0.2497560975609756,4814.304,30159.36,15,0.0036436756093938785,0.0036420804244261962,2.7455186100233516e-06,0.07538325050732243,4.804170167481414e-07,0.003638046747213369,0.0036445394292608036,0.0036376936657650694,0.003644564488270619,575.5594692878982,1154.4913573411552,2304.486156328499,575.5594692878982
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,16384,1024,16384,1024,256,0,33554432.0,67182592.0,134225920.0,33554432.0,33815552.0,0.49945128642848435,0.24998474214220323,4814.304,30159.36,15,0.02315708484110142,0.023154376469515327,1.5493051339336617e-05,0.0669119782160168,1.0861731606991165e-05,0.023133977042656767,0.023176636116675253,0.023117950871066127,0.02317827672212572,1448.9920570850254,2901.1679346079814,5796.321986166538,1448.9920570850254
