gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,decoded_gvalues_per_s,source_gb_per_s,lookup_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,1,3,7,1228,17.671104431152344,0.014390150188234807,138412032,540672,553648128,138412032,9618.5258798176965,37.572366718037877,38474.103519270786,9618.5258798176965
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,10,1,3,8,1713,14.472576141357422,0.0084486725868986694,34603008,1081344,0,34603008,4095.6739232218301,127.98981010068219,0,4095.6739232218301
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,10,1,3,9,1169,17.364736557006836,0.014854351203598662,138412032,4325376,0,138412032,9317.9453012035865,291.18579066261208,0,9317.9453012035865
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,register_decode,1,134217728,1,528,256,256,10,1,3,10,294,19.501407623291016,0.066331318446568074,34603008,135168,0,34603008,521.66923273014379,2.0377704403521242,0,521.66923273014379
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,register_decode,4,134217728,1,528,256,256,10,1,3,11,75,20.019039154052734,0.26692052205403644,138412032,540672,0,138412032,518.55148092352124,2.0255917223575048,0,518.55148092352124
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,1,4,0,1948,16.427295684814453,0.008432903328960191,34603008,135168,138412032,34603008,4103.3327017003385,16.028643366016947,16413.330806801354,4103.3327017003385
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,1,4,1,1207,17.322048187255859,0.014351324098803528,138412032,540672,553648128,138412032,9644.5478512703521,37.674015044024813,38578.191405081408,9644.5478512703521
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,10,1,4,2,272,19.594335556030273,0.072037998367758357,34603008,135168,0,34603008,480.34382942387634,1.876343083687017,0,480.34382942387634
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,10,1,4,3,65,20.032928466796875,0.30819889948918266,138412032,540672,0,138412032,449.09969577895288,1.7542956866365347,0,449.09969577895288
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,1,4,4,298,19.176000595092773,0.064348995285546218,138412032,540672,0,138412032,2150.9587117219453,8.4021824676638488,0,2150.9587117219453
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,1,4,5,1941,16.369375228881836,0.0084334751307995025,34603008,135168,138412032,34603008,4103.0544897948366,16.027556600761081,16412.217959179347,4103.0544897948366
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,1,4,6,1228,17.672224044799805,0.014391061925732741,138412032,540672,553648128,138412032,9617.9165036114973,37.569986342232411,38471.666014445989,9617.9165036114973
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,10,1,4,7,1713,14.47379207611084,0.0084493824145422305,34603008,1081344,0,34603008,4095.329848066146,127.97905775206706,0,4095.329848066146
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,10,1,4,8,1169,17.365503311157227,0.014855007109629791,138412032,4325376,0,138412032,9317.5338778716614,291.17293368348942,0,9317.5338778716614
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,register_decode,1,134217728,1,528,256,256,10,1,4,9,294,19.507680892944336,0.066352656098450119,34603008,135168,0,34603008,521.50147461554684,2.0371151352169798,0,521.50147461554684
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,register_decode,4,134217728,1,528,256,256,10,1,4,10,75,20.013055801391602,0.26684074401855468,138412032,540672,0,138412032,518.70651353893527,2.0261973185114659,0,518.70651353893527
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,1,4,11,302,19.324544906616211,0.063988559293431169,138412032,540672,0,138412032,2163.0746734785271,8.4495104432754964,0,2163.0746734785271
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,0,0,294,19.492607116699219,0.066301384750677608,34603008,135168,0,34603008,521.90475553598981,2.0386904513124602,0,521.90475553598981
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,0,1,75,20.017471313476562,0.26689961751302083,138412032,540672,0,138412032,518.59209574643728,2.0257503740095206,0,518.59209574643728
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,0,2,302,19.353887557983398,0.064085720390673506,138412032,540672,0,138412032,2159.795211105145,8.4367000433794725,0,2159.795211105145
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,0,3,1948,16.428287506103516,0.0084334124774658702,34603008,135168,138412032,34603008,4103.0849721224295,16.02767567235324,16412.339888489718,4103.0849721224295
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,0,4,1207,17.372768402099609,0.014393345817812436,138412032,540672,553648128,138412032,9616.3903620455403,37.564024851740392,38465.561448182161,9616.3903620455403
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,0,5,272,19.62451171875,0.07214894014246323,34603008,135168,0,34603008,479.60521570620296,1.8734578738523553,0,479.60521570620296
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,0,6,65,20.034975051879883,0.30823038541353664,138412032,540672,0,138412032,449.05381996748889,1.7541164842480035,0,449.05381996748889
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,0,7,298,19.165472030639648,0.064313664532347811,138412032,540672,0,138412032,2152.1403422811177,8.4067982120356159,0,2152.1403422811177
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,0,8,1941,16.35308837890625,0.0084250841725431475,34603008,135168,138412032,34603008,4107.1409248075124,16.043519237529345,16428.56369923005,4107.1409248075124
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,0,9,1228,17.606784820556641,0.014337772655176417,138412032,540672,553648128,138412032,9653.6634614602153,37.709622896328966,38614.653845840861,9653.6634614602153
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,10,2,0,10,1713,14.472576141357422,0.0084486725868986694,34603008,1081344,0,34603008,4095.6739232218301,127.98981010068219,0,4095.6739232218301
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,10,2,0,11,1169,17.262847900390625,0.014767192386989415,138412032,4325376,0,138412032,9372.9416108878922,292.90442534024663,0,9372.9416108878922
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,1,0,75,20.019071578979492,0.26692095438639324,138412032,540672,0,138412032,518.55064102474148,2.0255884415028964,0,518.55064102474148
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,1,1,302,19.368831634521484,0.064135204087819489,138412032,540672,0,138412032,2158.1288150338501,8.4301906837259768,0,2158.1288150338501
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,1,2,1948,16.428543090820312,0.0084335436811192564,34603008,135168,138412032,34603008,4103.0211389629831,16.027426324074153,16412.084555851932,4103.0211389629831
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,1,3,1207,17.373279571533203,0.014393769321899919,138412032,540672,553648128,138412032,9616.1074215221743,37.562919615320993,38464.429686088697,9616.1074215221743
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,1,4,272,19.625696182250977,0.072153294787687408,34603008,135168,0,34603008,479.57627024268373,1.8733448056354833,0,479.57627024268373
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,1,5,65,20.030784606933594,0.3081659170297476,138412032,540672,0,138412032,449.14776213437943,1.7544834458374197,0,449.14776213437943
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,1,6,298,19.170560836791992,0.064330741063060373,138412032,540672,0,138412032,2151.5690587851495,8.4045666358794904,0,2151.5690587851495
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,1,7,1941,16.353887557983398,0.0084254959082861406,34603008,135168,138412032,34603008,4106.9402177228903,16.04273522548004,16427.760870891561,4106.9402177228903
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,1,8,1228,17.610048294067383,0.014340430206895263,138412032,540672,553648128,138412032,9651.8744558617072,37.702634593209794,38607.497823446829,9651.8744558617072
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,10,2,1,9,1713,14.471648216247559,0.008448130890979311,34603008,1081344,0,34603008,4095.9365386902523,127.99801683407038,0,4095.9365386902523
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,10,2,1,10,1169,17.264928817749023,0.014768972470272902,138412032,4325376,0,138412032,9371.8119035428335,292.86912198571355,0,9371.8119035428335
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,1,11,294,19.498176574707031,0.066320328485398067,34603008,135168,0,34603008,521.75567869237318,2.0381081198920827,0,521.75567869237318
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,2,0,302,19.341951370239258,0.064046196590196211,138412032,540672,0,138412032,2161.1280508292862,8.4419064485518991,0,2161.1280508292862
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,2,1,1948,16.428991317749023,0.0084337737770785546,34603008,135168,138412032,34603008,4102.9091975462525,16.026989052915049,16411.63679018501,4102.9091975462525
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,2,2,1207,17.37321662902832,0.014393717174008551,138412032,540672,553648128,138412032,9616.1422603146239,37.563055704353999,38464.569041258495,9616.1422603146239
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,2,3,272,19.631584167480469,0.072174941792207611,34603008,135168,0,34603008,479.43243376104698,1.8727829443790898,0,479.43243376104698
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,2,4,65,20.035423278808594,0.30823728121243993,138412032,540672,0,138412032,449.0437738600645,1.754077241640877,0,449.0437738600645
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,2,5,298,19.17487907409668,0.064345231792270738,138412032,540672,0,138412032,2151.0845193136174,8.402673903568818,0,2151.0845193136174
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,2,6,1941,16.353023529052734,0.0084250507620055298,34603008,135168,138412032,34603008,4107.1572121617664,16.0435828600069,16428.628848647066,4107.1572121617664
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,2,7,1228,17.611776351928711,0.014341837420137386,138412032,540672,553648128,138412032,9650.9274192200464,37.698935231328306,38603.709676880186,9650.9274192200464
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,10,2,2,8,1713,14.471648216247559,0.008448130890979311,34603008,1081344,0,34603008,4095.9365386902523,127.99801683407038,0,4095.9365386902523
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,10,2,2,9,1169,17.257087707519531,0.014762264933720728,138412032,4325376,0,138412032,9376.0701776752485,293.00219305235152,0,9376.0701776752485
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,2,10,294,19.500799179077148,0.066329248908425675,34603008,135168,0,34603008,521.6855093259536,2.0378340208045063,0,521.6855093259536
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,2,11,75,20.053312301635742,0.26737749735514321,138412032,540672,0,138412032,517.66522377219621,2.0221297803601415,0,517.66522377219621
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,3,0,1948,16.428928375244141,0.0084337414657310785,34603008,135168,138412032,34603008,4102.9249166105947,16.027050455510135,16411.699666442379,4102.9249166105947
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,3,1,1207,17.373983383178711,0.014394352430139777,138412032,540672,553648128,138412032,9615.71787767155,37.561397959654492,38462.8715106862,9615.71787767155
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,3,2,272,19.62224006652832,0.072140588479883527,34603008,135168,0,34603008,479.66073924735286,1.8736747626849721,0,479.66073924735286
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,3,3,65,20.03094482421875,0.30816838191105766,138412032,540672,0,138412032,449.14416963109448,1.7544694126214628,0,449.14416963109448
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,3,4,298,19.174400329589844,0.064343625267080012,138412032,540672,0,138412032,2151.1382273764334,8.402883700689193,0,2151.1382273764334
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,3,5,1941,16.354368209838867,0.0084257435393296585,34603008,135168,138412032,34603008,4106.8195155098401,16.042263732460313,16427.278062039361,4106.8195155098401
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,3,6,1228,17.612735748291016,0.0143426186875334,138412032,540672,553648128,138412032,9650.4017164109428,37.696881704730245,38601.606865643771,9650.4017164109428
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,10,2,3,7,1713,14.471296310424805,0.0084479254585083513,34603008,1081344,0,34603008,4096.0361416481828,128.00112942650571,0,4096.0361416481828
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,10,2,3,8,1169,17.272256851196289,0.014775241104530615,138412032,4325376,0,138412032,9367.8357612423606,292.74486753882377,0,9367.8357612423606
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,3,9,294,19.496959686279297,0.066316189409113255,34603008,135168,0,34603008,521.78824369008169,2.0382353269143816,0,521.78824369008169
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,3,10,75,20.051904678344727,0.26735872904459634,138412032,540672,0,138412032,517.70156334380397,2.0222717318117343,0,517.70156334380397
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,3,11,302,19.377056121826172,0.064162437489490631,138412032,540672,0,138412032,2157.2128088598711,8.4266125346088714,0,2157.2128088598711
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,4,0,1207,17.370048522949219,0.014391092396809626,138412032,540672,553648128,138412032,9617.8961390508939,37.569906793167554,38471.584556203576,9617.8961390508939
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,4,1,272,19.62518310546875,0.072151408475988055,34603008,135168,0,34603008,479.5888081868265,1.873393781979791,0,479.5888081868265
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,4,2,65,20.03424072265625,0.3082190880408654,138412032,540672,0,138412032,449.07027945540017,1.7541807791226569,0,449.07027945540017
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,4,3,298,19.175519943237305,0.064347382359856722,138412032,540672,0,138412032,2151.012627459244,8.4023930760126717,0,2151.012627459244
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,4,4,1941,16.353824615478516,0.008425463480411394,34603008,135168,138412032,34603008,4106.9560244904678,16.04279697066589,16427.824097961871,4106.9560244904678
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,10,2,4,5,1228,17.605791091918945,0.014336963429901421,138412032,540672,553648128,138412032,9654.2083459127371,37.711751351221629,38616.833383650948,9654.2083459127371
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,10,2,4,6,1713,14.471424102783203,0.0084480000600018704,34603008,1081344,0,34603008,4095.999970908184,127.99999909088075,0,4095.999970908184
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,10,2,4,7,1169,17.261087417602539,0.014765686413689083,138412032,4325376,0,138412032,9373.8975704969544,292.93429907802982,0,9373.8975704969544
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,register_decode,1,134217728,1,528,256,256,10,2,4,8,294,19.494495391845703,0.066307807455257495,34603008,135168,0,34603008,521.85420281539336,2.0384929797476303,0,521.85420281539336
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,register_decode,4,134217728,1,528,256,256,10,2,4,9,75,20.047712326049805,0.26730283101399738,138412032,540672,0,138412032,517.80982444122344,2.0226946267235291,0,517.80982444122344
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,register_decode,4,134217728,1,528,256,256,10,2,4,10,302,19.363584518432617,0.064117829531233836,138412032,540672,0,138412032,2158.7136216545678,8.4324750845881553,0,2158.7136216545678
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,register_decode,1,134217728,1,528,256,256,10,2,4,11,1948,16.429119110107422,0.0084338393789052477,34603008,135168,138412032,34603008,4102.8772834527981,16.026864388487493,16411.509133811192,4102.8772834527981
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,65536,1,256,256,0,10,0,0,0,4529,11.169631958007812,0.0024662468443382231,0,524288,0,0,0,212.58537084542488,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,65536,1,64,256,0,10,0,0,1,4465,10.64252758026123,0.002383544810808786,0,524288,0,0,0,219.96146144284077,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,65536,1,256,256,0,10,0,0,2,4808,11.821536064147949,0.0024587221431256133,0,65536,0,0,0,26.654496191541327,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,65536,1,64,256,0,10,0,0,3,4883,11.128255844116211,0.0022789792840704915,0,65536,0,0,0,28.7567335333325,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,65536,1,256,256,0,10,0,0,4,4700,11.546879768371582,0.002456782929440762,0,65536,0,0,0,26.675535398203849,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,65536,1,64,256,0,10,0,0,5,5123,11.675264358520508,0.0022789897244818481,0,65536,0,0,0,28.75660179420084,0,0
